First Name,Last Name,White,Black,Asian,Other,Highest Prob. Score
Ryan,Smith,0.9999697208404541,1.471510131523246e-07,7.360717049209597e-07,2.9346834708121605e-05,White
Fadi,Castronovo,0.9986490607261658,7.453824764525052e-06,7.119183737813728e-05,0.0012723794498015195,White
Erik,Helgren,0.9825054407119751,2.764160626611556e-06,0.000299284602078842,0.017192474100738764,White
Joshua,Reece,0.9996663331985474,9.795210644369945e-06,6.967515673750313e-05,0.0002542794536566362,White
David,Lent,0.7083098888397217,0.0023592927027493715,0.0053386325016617775,0.2839922085404396,White
Austin,Nation,2.191233761550393e-06,0.9992432594299316,0.0006385326996678486,0.00011598439314752795,Black
Parvin,Shahrestani,0.814678430557251,0.00040448197978548706,0.0027189275133423507,0.18219812866300344,White
Madeline,Rasche,0.06997610628604889,0.01219846960157156,0.1108812615275383,0.8069442361593246,Other
Heather,Crawford,0.9958613514900208,1.3774827493762132e-05,9.012958071252797e-05,0.004034756449982524,White
Jennifer,Soong,0.14717529714107513,0.004605517722666264,0.5317099702660926,0.31650921888649464,Asian
Amber,Johnson,0.005000564269721508,0.6526862382888794,0.10839623771607876,0.23391694435849786,Black
Arturo,Zavala,0.3503188490867615,0.0010792467510327697,0.04148417175747454,0.6071176826953888,Other
Gwen,Shaffer,0.9995984435081482,7.514997378166299e-06,2.4122763534251135e-05,0.00036994932452216744,White
Iveris,Martinez,0.9968684315681458,1.822090638370355e-07,4.48489097948368e-06,0.0031267850717995316,White
Jingjing,Li,0.00037590423016808927,2.8925937840540428e-06,0.9978110459342133,0.0018101641253451817,Asian
Jennie,Grammer,0.9774986505508423,8.522935240762308e-05,0.0027032937650801614,0.0197128732688725,White
Nicole,Valenzuela,0.9686149954795837,2.2714268197887577e-05,0.002812350678141229,0.02854985650628805,White
Susanne,Nicholas,2.9051388992229477e-05,0.9866113662719727,0.010097743026562966,0.0032616919779684395,Black
Ulrike,Seibt,0.31633028388023376,1.5389028931167559e-06,0.0003415688843233511,0.6833266108296812,Other
David,Goodman-Meza,0.3137792944908142,0.00019691833585966378,0.03748017502948642,0.6485435515642166,Other
Katherine,Sammler,0.9989548921585083,7.664327313250396e-06,2.363611793043674e-05,0.0010137932258658111,White
Joshua,Shackman,0.9540638327598572,7.592337169626262e-06,0.00015999333118088543,0.04576858400832862,White
LILIAN,DAVILA,0.06349246203899384,0.0002021784894168377,0.016856044996529818,0.9194493251852691,Other
Asmeret Asefaw,Berhe,4.94487612741068e-05,0.9412317872047424,0.040818120462063234,0.017900569684570655,Black
Teamrat,Ghezzehei,0.0028120074421167374,0.015912814065814018,0.13998209305282217,0.8412930928170681,Other
Judith,Canner,0.9841790795326233,7.926100079203025e-05,0.00031117301296035293,0.015430464874953032,White
Nhut,Ho,0.0005535986856557429,9.046773811860476e-06,0.9959717194724362,0.0034656736770557472,Asian
Cord,Brundage,0.9982901215553284,6.786581820961146e-07,5.896187485632254e-05,0.0016501579084433615,White
Monica,Palomo,0.024672508239746094,0.004099669866263866,0.07100608479231596,0.9002216230146587,Other
Lin,Wu,0.00015605523367412388,2.3826937649573665e-06,0.9997377565177885,0.00010386618305346929,Asian
Subodh,Bhandari,0.0006989719113335013,0.0033941164147108793,0.5826262495047558,0.41328061558306217,Asian
Winny,Dong,6.887281779199839e-05,7.102868039510213e-06,0.9997665821501869,0.0001574111316813287,Asian
Samantha,Ying,0.0035782624036073685,3.845937681035139e-05,0.9781857657653745,0.01819752622395754,Asian
Sarah,Woodard,0.9997656941413879,2.1020694873641332e-07,7.800068516417014e-06,0.00022618410002905875,White
Robina,Shaheen,0.009983601048588753,0.00013426020450424403,0.8749983237648848,0.11488392949104309,Asian
Alison,Coil,0.9618927240371704,7.766822818666697e-06,0.002944626092357794,0.035154860001057386,White
Jae,Sevelius,0.9841093420982361,0.0005908122402615845,0.0002385181451245444,0.015061328187584877,White
Juleen,Lam,0.00013512236182577908,2.339750062674284e-05,0.9986949003578047,0.0011465587989505366,Asian
Navneet,Matharu,0.23427720367908478,0.0002268551179440692,0.1352914145682007,0.6302045434713364,Other
Jean,Peterson,0.9968661665916443,5.407153366832063e-06,1.0503248802251619e-05,0.0031178497738437727,White
Lizabeth,Schlemer,0.9812760353088379,1.5329651432693936e-05,4.06714998462121e-05,0.0186680075712502,White
Elinne,Becket,0.9981842637062073,1.4871118764858693e-05,9.557717294228496e-05,0.00170532547053881,White
Anna,Kim,0.0001755373232299462,4.241665465087863e-06,0.9993105378453038,0.0005097395301163488,Asian
Heather,Hodges,0.9999301433563232,3.525640863699664e-07,1.323583661161365e-05,5.626912752632052e-05,White
Yu,Zhang,5.671858525602147e-05,1.5237142179103103e-06,0.9998012134656165,0.00014053107520339836,Asian
Kevin,Jones,1.522402362752473e-05,0.9992985725402832,0.00029957155129523017,0.0003866366751026362,Black
Donald,Wiberg,0.996716320514679,1.6822498309920775e-06,1.8941921098303283e-05,0.003263022066676058,White
Karin,Jaffe,0.5445764064788818,4.697935946751386e-05,0.001377365319058299,0.4539992683567107,White
Alison,McNally,0.9997968077659607,3.244564652504778e-07,3.6374647720549547e-06,0.00019918399993912317,White
Robert,Streubel,0.9998855590820312,6.507225691620988e-08,4.410217613326495e-07,0.0001139855849032756,White
