First Name,Last Name,Image,School,Source
Bryan,Gaensler,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=m3bGDBYAAAAJ&citpid=3,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=m3bGDBYAAAAJ
TJ,Demos,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=ypZEiQIAAAAJ
Marc,Mendonca,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=us_uH14AAAAJ&citpid=3,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=us_uH14AAAAJ
"Manuel Ares,",Jr.,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=eF5XbAwAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=eF5XbAwAAAAJ
Stephan B.,Munch,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=-3etC50AAAAJ
Seth M,Rubin,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=mJxOCIUAAAAJ
Edgar,Shaghoulian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Q3KYLGsAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=Q3KYLGsAAAAJ
Thomas P.,Guilderson,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=e1DB6BkAAAAJ&citpid=4,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=e1DB6BkAAAAJ
Ari Seth,Friedlaender,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=UwaIV3EAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=UwaIV3EAAAAJ
Karen,Barad,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=ljLL7AQAAAAJ
Jonathan,Robinson,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=jCufh9YAAAAJ&citpid=4,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=jCufh9YAAAAJ
Nader,Pourmand,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=caTMac0AAAAJ&citpid=5,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=caTMac0AAAAJ
Peter,Raimondi,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=Kyee_TgAAAAJ
Glenn,Millhauser,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=KRq9u2MAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=KRq9u2MAAAAJ
Alvaro A.,Cardenas,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=zbubH9oAAAAJ&citpid=10,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=zbubH9oAAAAJ
Joel,Kubby,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=nGOYswsAAAAJ
Laura M,Sanchez,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=N-BP3EAAAAAJ&citpid=3,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=N-BP3EAAAAAJ
Kent,Eaton,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=NgQgTSkAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=NgQgTSkAAAAJ
Claudie,Beaulieu,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=kIrFYFcAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=kIrFYFcAAAAJ
Andrew T.,Fisher,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=FC_lBxQAAAAJ&citpid=5,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=FC_lBxQAAAAJ
Phillip W,Berman,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Ydl0_hUAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=Ydl0_hUAAAAJ
