First Name,Last Name,Image,School,Source
Amanda,Brewster,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=XyR4vgYAAAAJ
Vadim,Gorin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=uOfp1TEAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=uOfp1TEAAAAJ
Yen-Yung,Chang,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=kH74XBoAAAAJ
Carlena J.,Ebben,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=P2Sf6pIAAAAJ
Tim,McQuade,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=DjxKbYYAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=DjxKbYYAAAAJ
Nika,Haghtalab,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=C6pnolkAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=C6pnolkAAAAJ
Ye,Zhang,N/A,UC Berkeley,https://scholar.google.com/citations?hl=en&user=vxu-ybMAAAAJ
Daylen,Yang,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=DzI-iPQAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=DzI-iPQAAAAJ
Michaela,Mattes,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=8AcpSXsAAAAJ
Sasan,Sadrizadeh,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=-hgAax0AAAAJ&citpid=26,UC Berkeley,https://scholar.google.com/citations?hl=en&user=-hgAax0AAAAJ
Junko,HABU,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=ALaMPEMAAAAJ
Songela,Chen,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=wNxyzpoAAAAJ
Jacob L,Yates,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=UJm-TkYAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=UJm-TkYAAAAJ
Richard,Barnes,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=yN5F5bgAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=yN5F5bgAAAAJ
Jamal I.,Mustafa,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=rgIvenwAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=rgIvenwAAAAJ
Thomas,Scanlon,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=v5-TjB0AAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=v5-TjB0AAAAJ
Ron E.,Hassner,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=odF2zi8AAAAJ
Jennifer D,Lewis,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=YqStwlIAAAAJ
Peter Xiang,Gao,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=dsPXcxsAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=dsPXcxsAAAAJ
David,Chan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=qa4M89wAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=qa4M89wAAAAJ
Kristina,Hill,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Qo8dzWgAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Qo8dzWgAAAAJ
Jillian,Grennan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=U7dGAyMAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=U7dGAyMAAAAJ
Antonio,Puglielli,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=vNYTgJoAAAAJ
