First Name,Last Name,Image,School,Source
Harry V.,Vinters,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCLA,https://scholar.google.com/citations?hl=en&user=Fa_PDB0AAAAJ
Roel A.,Ophoff,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Od-MfB0AAAAJ&citpid=16,UCLA,https://scholar.google.com/citations?hl=en&user=Od-MfB0AAAAJ
Robert Peter,Gale,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=DlbigqkAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=DlbigqkAAAAJ
Yu,Huang,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=K4I5SiIAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=K4I5SiIAAAAJ
Nelson,Freimer,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCLA,https://scholar.google.com/citations?hl=en&user=pLS6FzQAAAAJ
Jerome,Engel,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCLA,https://scholar.google.com/citations?hl=en&user=itY3qT8AAAAJ
Lixia,Zhang,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCLA,https://scholar.google.com/citations?hl=en&user=CZyWk8kAAAAJ
Andre,Nel,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=975yvVwAAAAJ&citpid=12,UCLA,https://scholar.google.com/citations?hl=en&user=975yvVwAAAAJ
John,Heritage,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=hjsl6bcAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=hjsl6bcAAAAJ
Mani,Srivastava,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=X2Qs7XYAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=X2Qs7XYAAAAJ
Demetri,Terzopoulos,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pKuBFaQAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=pKuBFaQAAAAJ
Michael,Green,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=i7SvOpgAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=i7SvOpgAAAAJ
Stephen,Trentalange,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=b6svHsIAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=b6svHsIAAAAJ
Leonid,Kruglyak,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCLA,https://scholar.google.com/citations?hl=en&user=nww4HVUAAAAJ
Timothy,Cloughesy,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCLA,https://scholar.google.com/citations?hl=en&user=6-vSif8AAAAJ
Alexander A.,Balandin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=46umSWsAAAAJ&citpid=7,UCLA,https://scholar.google.com/citations?hl=en&user=46umSWsAAAAJ
Michelle,Craske,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCLA,https://scholar.google.com/citations?hl=en&user=RwaSybEAAAAJ
Robert,Modlin,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCLA,https://scholar.google.com/citations?hl=en&user=gI6AxwQAAAAJ
Reggie,Edgerton,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCLA,https://scholar.google.com/citations?hl=en&user=EHayq5UAAAAJ
Peter,Tontonoz,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCLA,https://scholar.google.com/citations?hl=en&user=4rDv_MAAAAAJ
Steven E.,Jacobsen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=_bACLswAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=_bACLswAAAAJ
T. Mark,Harrison,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=tsaCqu8AAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=tsaCqu8AAAAJ
VICTOR R,EDGERTON,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCLA,https://scholar.google.com/citations?hl=en&user=00ik-fkAAAAJ
"William M Pardridge,",MD,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=9dwlDsAAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=9dwlDsAAAAAJ
"Emeran A. Mayer,",MD,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=8AZjP3MAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=8AZjP3MAAAAJ
Tatsuo,Itoh,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ADSxFAQAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=ADSxFAQAAAAJ
Rogers,Brubaker,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCLA,https://scholar.google.com/citations?hl=en&user=whihIW8AAAAJ
Keith,Holyoak,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=hAg_qXEAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=hAg_qXEAAAAJ
Irwin MR; Irwin,M,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=rhvMO-0AAAAJ&citpid=6,UCLA,https://scholar.google.com/citations?hl=en&user=rhvMO-0AAAAJ
Arlene,Fink,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCLA,https://scholar.google.com/citations?hl=en&user=W7y0q48AAAAJ
"Tian Xia, MD,",PhD,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=z8Qoj7wAAAAJ&citpid=24,UCLA,https://scholar.google.com/citations?hl=en&user=z8Qoj7wAAAAJ
Cyriac,Kandoth,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xirK-toAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=xirK-toAAAAJ
Allen J.,Scott,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=2NhnFPIAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=2NhnFPIAAAAJ
Sebastian,Edwards,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ptGn114AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=ptGn114AAAAJ
Amit,Sahai,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=gqB23VMAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=gqB23VMAAAAJ
Leonard,Kleinrock,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=idC8YcsAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=idC8YcsAAAAJ
Stan,Nelson,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCLA,https://scholar.google.com/citations?hl=en&user=gurKt_QAAAAJ
MICHAEL VICTOR  ,SOFRONIEW,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=z3h4-f8AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=z3h4-f8AAAAJ
Jeffrey I.,Zink,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=fcPa-3QAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=fcPa-3QAAAAJ
Robert I,Lehrer,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCLA,https://scholar.google.com/citations?hl=en&user=5XqwBRcAAAAJ
Mau-Chung Frank,Chang,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCLA,https://scholar.google.com/citations?hl=en&user=b6K5TtMAAAAJ
SHIMON              ,WEISS,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=O6WepQgAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=O6WepQgAAAAJ
