First Name,Last Name,Image,School,Source
BS,Manjunath,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=wRYM4qgAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=wRYM4qgAAAAJ
Stacia,Keller,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=jyMkdGAAAAAJ
Craig,Montell,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=d5pxIwIAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=d5pxIwIAAAAJ
Roberta L.,Rudnick,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ocbjavsAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=ocbjavsAAAAJ
Andrew R.,Teel,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=0eupQNQAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=0eupQNQAAAAJ
LA,Coldren,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=PEcFYasAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=PEcFYasAAAAJ
Lars,Bildsten,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=yi0bHygAAAAJ
Giovanni,Vigna,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=2eM6GocAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=2eM6GocAAAAJ
Galen,Stucky,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=XPe-y3oAAAAJ
Sangwon,Suh,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=y_uuPP0AAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=y_uuPP0AAAAJ
Robert,Warner,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=EnWAN9gAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=EnWAN9gAAAAJ
David A.,Siegel,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=i5ZL1ywAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=i5ZL1ywAAAAJ
