First Name,Last Name,Image,School,Source
Iris,Ruiz,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=0qap1w4AAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=0qap1w4AAAAJ
Stephanie L.,Canizales,N/A,UC Merced,https://scholar.google.com/citations?hl=en&user=CdMZ0ZEAAAAJ
Meenakshi,Sharma,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=CewL7vcAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=CewL7vcAAAAJ
Yiping,Guo,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zJDeyHgAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=zJDeyHgAAAAJ
Jessica A.,Marino,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=iaOV9xUAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=iaOV9xUAAAAJ
Santosh,Chandrasekhar,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zrptzMkAAAAJ&citpid=4,UC Merced,https://scholar.google.com/citations?hl=en&user=zrptzMkAAAAJ
Berhanu,Sinshaw,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=3wCm8PwAAAAJ&citpid=4,UC Merced,https://scholar.google.com/citations?hl=en&user=3wCm8PwAAAAJ
Tea,Lempiälä,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ukFE3McAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=ukFE3McAAAAJ
Jeanette,Cobian-Iñiguez,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=sPhR5RQAAAAJ
Saswata,Nandi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=hXkanPEAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=hXkanPEAAAAJ
Haiyan,Liu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Nw_6CVUAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=Nw_6CVUAAAAJ
Anna E.,Epperson,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=jY5pyswAAAAJ
Alireza,Dastan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=5gJ5L1YAAAAJ&citpid=13,UC Merced,https://scholar.google.com/citations?hl=en&user=5gJ5L1YAAAAJ
Spencer C.,Castro,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=hvRfQfcAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=hvRfQfcAAAAJ
Jayson,Beaster-Jones,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=_pu_wW0AAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=_pu_wW0AAAAJ
Nick,Santos,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=0SnV644AAAAJ
Liying,Li,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=a3bBiUIAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=a3bBiUIAAAAJ
Sean L .,Malloy,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=3OobeBkAAAAJ
Pradyumna,Lanka,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=CS0FGqsAAAAJ
Alexander M.,Wolff,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=EqoaChsAAAAJ&citpid=12,UC Merced,https://scholar.google.com/citations?hl=en&user=EqoaChsAAAAJ
Lixia,Jin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=LEOjZ5kAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=LEOjZ5kAAAAJ
W. Kyle,Hamilton,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ah-amuQAAAAJ&citpid=6,UC Merced,https://scholar.google.com/citations?hl=en&user=ah-amuQAAAAJ
Beth Koontz,Scaffidi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=svCxeUYAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=svCxeUYAAAAJ
