First Name,Last Name,White,Black,Asian,Other,Highest Prob. Score,Filler,Image
Terance,Mann,,,,,,,./Cropping/NBA Automated Photos/Terance_Mann.jpg
Tre,Mann,,,,,,,./Cropping/NBA Automated Photos/Tre_Mann.jpg
Boban,Marjanovic,,,,,,,./Cropping/NBA Automated Photos/Boban_Marjanovic.jpg
Lauri,Markkanen,,,,,,,./Cropping/NBA Automated Photos/Lauri_Markkanen.jpg
Naji,Marshall,,,,,,,./Cropping/NBA Automated Photos/Naji_Marshall.jpg
Caleb,Martin,,,,,,,./Cropping/NBA Automated Photos/Caleb_Martin.jpg
Cody,Martin,,,,,,,./Cropping/NBA Automated Photos/Cody_Martin.jpg
Tyrese,Martin,,,,,,,./Cropping/NBA Automated Photos/Tyrese_Martin.jpg
Kenyon,Martin Jr.,,,,,,,./Cropping/NBA Automated Photos/Kenyon_Martin Jr..jpg
Garrison,Mathews,,,,,,,./Cropping/NBA Automated Photos/Garrison_Mathews.jpg
Bennedict,Mathurin,,,,,,,./Cropping/NBA Automated Photos/Bennedict_Mathurin.jpg
Wesley,Matthews,,,,,,,./Cropping/NBA Automated Photos/Wesley_Matthews.jpg
Tyrese,Maxey,,,,,,,./Cropping/NBA Automated Photos/Tyrese_Maxey.jpg
Miles,McBride,,,,,,,./Cropping/NBA Automated Photos/Miles_McBride.jpg
Mac,McClung,,,,,,,./Cropping/NBA Automated Photos/Mac_McClung.jpg
CJ,McCollum,,,,,,,./Cropping/NBA Automated Photos/CJ_McCollum.jpg
T.J.,McConnell,,,,,,,./Cropping/NBA Automated Photos/T.J._McConnell.jpg
Jaden,McDaniels,,,,,,,./Cropping/NBA Automated Photos/Jaden_McDaniels.jpg
Jalen,McDaniels,,,,,,,./Cropping/NBA Automated Photos/Jalen_McDaniels.jpg
Doug,McDermott,,,,,,,./Cropping/NBA Automated Photos/Doug_McDermott.jpg
JaVale,McGee,,,,,,,./Cropping/NBA Automated Photos/JaVale_McGee.jpg
Bryce,McGowens,,,,,,,./Cropping/NBA Automated Photos/Bryce_McGowens.jpg
Rodney,McGruder,,,,,,,./Cropping/NBA Automated Photos/Rodney_McGruder.jpg
Jordan,McLaughlin,,,,,,,./Cropping/NBA Automated Photos/Jordan_McLaughlin.jpg
De'Anthony,Melton,,,,,,,./Cropping/NBA Automated Photos/De'Anthony_Melton.jpg
Sam,Merrill,,,,,,,./Cropping/NBA Automated Photos/Sam_Merrill.jpg
Chimezie,Metu,,,,,,,./Cropping/NBA Automated Photos/Chimezie_Metu.jpg
Khris,Middleton,,,,,,,./Cropping/NBA Automated Photos/Khris_Middleton.jpg
Patty,Mills,,,,,,,./Cropping/NBA Automated Photos/Patty_Mills.jpg
Shake,Milton,,,,,,,./Cropping/NBA Automated Photos/Shake_Milton.jpg
Josh,Minott,,,,,,,./Cropping/NBA Automated Photos/Josh_Minott.jpg
Davion,Mitchell,,,,,,,./Cropping/NBA Automated Photos/Davion_Mitchell.jpg
Donovan,Mitchell,,,,,,,./Cropping/NBA Automated Photos/Donovan_Mitchell.jpg
Evan,Mobley,,,,,,,./Cropping/NBA Automated Photos/Evan_Mobley.jpg
Isaiah,Mobley,,,,,,,./Cropping/NBA Automated Photos/Isaiah_Mobley.jpg
Chima,Moneke,,,,,,,./Cropping/NBA Automated Photos/Chima_Moneke.jpg
Malik,Monk,,,,,,,./Cropping/NBA Automated Photos/Malik_Monk.jpg
Moses,Moody,,,,,,,./Cropping/NBA Automated Photos/Moses_Moody.jpg
Xavier,Moon,,,,,,,./Cropping/NBA Automated Photos/Xavier_Moon.jpg
Wendell,Moore Jr.,,,,,,,./Cropping/NBA Automated Photos/Wendell_Moore Jr..jpg
Ja,Morant,,,,,,,./Cropping/NBA Automated Photos/Ja_Morant.jpg
Markieff,Morris,,,,,,,./Cropping/NBA Automated Photos/Markieff_Morris.jpg
Monte,Morris,,,,,,,./Cropping/NBA Automated Photos/Monte_Morris.jpg
Marcus,Morris Sr.,,,,,,,./Cropping/NBA Automated Photos/Marcus_Morris Sr..jpg
Trey,Murphy III,,,,,,,./Cropping/NBA Automated Photos/Trey_Murphy III.jpg
Dejounte,Murray,,,,,,,./Cropping/NBA Automated Photos/Dejounte_Murray.jpg
Jamal,Murray,,,,,,,./Cropping/NBA Automated Photos/Jamal_Murray.jpg
Keegan,Murray,,,,,,,./Cropping/NBA Automated Photos/Keegan_Murray.jpg
Mike,Muscala,,,,,,,./Cropping/NBA Automated Photos/Mike_Muscala.jpg
Svi,Mykhailiuk,,,,,,,./Cropping/NBA Automated Photos/Svi_Mykhailiuk.jpg
Larry,Nance Jr.,,,,,,,./Cropping/NBA Automated Photos/Larry_Nance Jr..jpg
Andrew,Nembhard,,,,,,,./Cropping/NBA Automated Photos/Andrew_Nembhard.jpg
Aaron,Nesmith,,,,,,,./Cropping/NBA Automated Photos/Aaron_Nesmith.jpg
Raul,Neto,,,,,,,./Cropping/NBA Automated Photos/Raul_Neto.jpg
Georges,Niang,,,,,,,./Cropping/NBA Automated Photos/Georges_Niang.jpg
Daishen,Nix,,,,,,,./Cropping/NBA Automated Photos/Daishen_Nix.jpg
Zeke,Nnaji,,,,,,,./Cropping/NBA Automated Photos/Zeke_Nnaji.jpg
Nerlens,Noel,,,,,,,./Cropping/NBA Automated Photos/Nerlens_Noel.jpg
Jaylen,Nowell,,,,,,,./Cropping/NBA Automated Photos/Jaylen_Nowell.jpg
Frank,Ntilikina,,,,,,,./Cropping/NBA Automated Photos/Frank_Ntilikina.jpg
Kendrick,Nunn,,,,,,,./Cropping/NBA Automated Photos/Kendrick_Nunn.jpg
Jusuf,Nurkic,,,,,,,./Cropping/NBA Automated Photos/Jusuf_Nurkic.jpg
Jordan,Nwora,,,,,,,./Cropping/NBA Automated Photos/Jordan_Nwora.jpg
Royce,O'Neale,,,,,,,./Cropping/NBA Automated Photos/Royce_O'Neale.jpg
Chuma,Okeke,,,,,,,./Cropping/NBA Automated Photos/Chuma_Okeke.jpg
Josh,Okogie,,,,,,,./Cropping/NBA Automated Photos/Josh_Okogie.jpg
Onyeka,Okongwu,,,,,,,./Cropping/NBA Automated Photos/Onyeka_Okongwu.jpg
Isaac,Okoro,,,,,,,./Cropping/NBA Automated Photos/Isaac_Okoro.jpg
KZ,Okpala,,,,,,,./Cropping/NBA Automated Photos/KZ_Okpala.jpg
Victor,Oladipo,,,,,,,./Cropping/NBA Automated Photos/Victor_Oladipo.jpg
Kelly,Olynyk,,,,,,,./Cropping/NBA Automated Photos/Kelly_Olynyk.jpg
Eugene,Omoruyi,,,,,,,./Cropping/NBA Automated Photos/Eugene_Omoruyi.jpg
Cedi,Osman,,,,,,,./Cropping/NBA Automated Photos/Cedi_Osman.jpg
Kelly,Oubre Jr.,,,,,,,./Cropping/NBA Automated Photos/Kelly_Oubre Jr..jpg
Chris,Paul,,,,,,,./Cropping/NBA Automated Photos/Chris_Paul.jpg
Cameron,Payne,,,,,,,./Cropping/NBA Automated Photos/Cameron_Payne.jpg
Gary,Payton II,,,,,,,./Cropping/NBA Automated Photos/Gary_Payton II.jpg
Theo,Pinson,,,,,,,./Cropping/NBA Automated Photos/Theo_Pinson.jpg
Scotty,Pippen Jr.,,,,,,,./Cropping/NBA Automated Photos/Scotty_Pippen Jr..jpg
Mason,Plumlee,,,,,,,./Cropping/NBA Automated Photos/Mason_Plumlee.jpg
Jakob,Poeltl,,,,,,,./Cropping/NBA Automated Photos/Jakob_Poeltl.jpg
Aleksej,Pokusevski,,,,,,,./Cropping/NBA Automated Photos/Aleksej_Pokusevski.jpg
Jordan,Poole,,,,,,,./Cropping/NBA Automated Photos/Jordan_Poole.jpg
Kevin,Porter Jr.,,,,,,,./Cropping/NBA Automated Photos/Kevin_Porter Jr..jpg
Michael,Porter Jr.,,,,,,,./Cropping/NBA Automated Photos/Michael_Porter Jr..jpg
Otto,Porter Jr.,,,,,,,./Cropping/NBA Automated Photos/Otto_Porter Jr..jpg
Bobby,Portis,,,,,,,./Cropping/NBA Automated Photos/Bobby_Portis.jpg
Kristaps,Porzingis,,,,,,,./Cropping/NBA Automated Photos/Kristaps_Porzingis.jpg
Micah,Potter,,,,,,,./Cropping/NBA Automated Photos/Micah_Potter.jpg
Dwight,Powell,,,,,,,./Cropping/NBA Automated Photos/Dwight_Powell.jpg
Norman,Powell,,,,,,,./Cropping/NBA Automated Photos/Norman_Powell.jpg
Jason,Preston,,,,,,,./Cropping/NBA Automated Photos/Jason_Preston.jpg
Joshua,Primo,,,,,,,./Cropping/NBA Automated Photos/Joshua_Primo.jpg
Taurean,Prince,,,,,,,./Cropping/NBA Automated Photos/Taurean_Prince.jpg
Payton,Pritchard,,,,,,,./Cropping/NBA Automated Photos/Payton_Pritchard.jpg
Trevelin,Queen,,,,,,,./Cropping/NBA Automated Photos/Trevelin_Queen.jpg
Neemias,Queta,,,,,,,./Cropping/NBA Automated Photos/Neemias_Queta.jpg
Immanuel,Quickley,,,,,,,./Cropping/NBA Automated Photos/Immanuel_Quickley.jpg
Julius,Randle,,,,,,,./Cropping/NBA Automated Photos/Julius_Randle.jpg
Austin,Reaves,,,,,,,./Cropping/NBA Automated Photos/Austin_Reaves.jpg
Cam,Reddish,,,,,,,./Cropping/NBA Automated Photos/Cam_Reddish.jpg
Davon,Reed,,,,,,,./Cropping/NBA Automated Photos/Davon_Reed.jpg
Paul,Reed,,,,,,,./Cropping/NBA Automated Photos/Paul_Reed.jpg
Naz,Reid,,,,,,,./Cropping/NBA Automated Photos/Naz_Reid.jpg
Jared,Rhoden,,,,,,,./Cropping/NBA Automated Photos/Jared_Rhoden.jpg
Nick,Richards,,,,,,,./Cropping/NBA Automated Photos/Nick_Richards.jpg
Josh,Richardson,,,,,,,./Cropping/NBA Automated Photos/Josh_Richardson.jpg
Austin,Rivers,,,,,,,./Cropping/NBA Automated Photos/Austin_Rivers.jpg
Duncan,Robinson,,,,,,,./Cropping/NBA Automated Photos/Duncan_Robinson.jpg
Mitchell,Robinson,,,,,,,./Cropping/NBA Automated Photos/Mitchell_Robinson.jpg
Orlando,Robinson,,,,,,,./Cropping/NBA Automated Photos/Orlando_Robinson.jpg
Jeremiah,Robinson-Earl,,,,,,,./Cropping/NBA Automated Photos/Jeremiah_Robinson-Earl.jpg
Isaiah,Roby,,,,,,,./Cropping/NBA Automated Photos/Isaiah_Roby.jpg
David,Roddy,,,,,,,./Cropping/NBA Automated Photos/David_Roddy.jpg
Ryan,Rollins,,,,,,,./Cropping/NBA Automated Photos/Ryan_Rollins.jpg
Derrick,Rose,,,,,,,./Cropping/NBA Automated Photos/Derrick_Rose.jpg
Terrence,Ross,,,,,,,./Cropping/NBA Automated Photos/Terrence_Ross.jpg
Terry,Rozier,,,,,,,./Cropping/NBA Automated Photos/Terry_Rozier.jpg
Ricky,Rubio,,,,,,,./Cropping/NBA Automated Photos/Ricky_Rubio.jpg
D'Angelo,Russell,,,,,,,./Cropping/NBA Automated Photos/D'Angelo_Russell.jpg
Matt,Ryan,,,,,,,./Cropping/NBA Automated Photos/Matt_Ryan.jpg
Domantas,Sabonis,,,,,,,./Cropping/NBA Automated Photos/Domantas_Sabonis.jpg
Dario,Saric,,,,,,,./Cropping/NBA Automated Photos/Dario_Saric.jpg
Olivier,Sarr,,,,,,,./Cropping/NBA Automated Photos/Olivier_Sarr.jpg
Jordan,Schakel,,,,,,,./Cropping/NBA Automated Photos/Jordan_Schakel.jpg
Admiral,Schofield,,,,,,,./Cropping/NBA Automated Photos/Admiral_Schofield.jpg
Dennis,Schroder,,,,,,,./Cropping/NBA Automated Photos/Dennis_Schroder.jpg
Dereon,Seabron,,,,,,,./Cropping/NBA Automated Photos/Dereon_Seabron.jpg
Alperen,Sengun,,,,,,,./Cropping/NBA Automated Photos/Alperen_Sengun.jpg
Collin,Sexton,,,,,,,./Cropping/NBA Automated Photos/Collin_Sexton.jpg
Landry,Shamet,,,,,,,./Cropping/NBA Automated Photos/Landry_Shamet.jpg
Day'Ron,Sharpe,,,,,,,./Cropping/NBA Automated Photos/Day'Ron_Sharpe.jpg
Shaedon,Sharpe,,,,,,,./Cropping/NBA Automated Photos/Shaedon_Sharpe.jpg
Pascal,Siakam,,,,,,,./Cropping/NBA Automated Photos/Pascal_Siakam.jpg
Chris,Silva,,,,,,,./Cropping/NBA Automated Photos/Chris_Silva.jpg
Ben,Simmons,,,,,,,./Cropping/NBA Automated Photos/Ben_Simmons.jpg
Marko,Simonovic,,,,,,,./Cropping/NBA Automated Photos/Marko_Simonovic.jpg
Anfernee,Simons,,,,,,,./Cropping/NBA Automated Photos/Anfernee_Simons.jpg
Jericho,Sims,,,,,,,./Cropping/NBA Automated Photos/Jericho_Sims.jpg
Marcus,Smart,,,,,,,./Cropping/NBA Automated Photos/Marcus_Smart.jpg
Dru,Smith,,,,,,,./Cropping/NBA Automated Photos/Dru_Smith.jpg
Ish,Smith,,,,,,,./Cropping/NBA Automated Photos/Ish_Smith.jpg
Jalen,Smith,,,,,,,./Cropping/NBA Automated Photos/Jalen_Smith.jpg
Dennis,Smith Jr.,,,,,,,./Cropping/NBA Automated Photos/Dennis_Smith Jr..jpg
Jabari,Smith Jr.,,,,,,,./Cropping/NBA Automated Photos/Jabari_Smith Jr..jpg
Jeremy,Sochan,,,,,,,./Cropping/NBA Automated Photos/Jeremy_Sochan.jpg
Jaden,Springer,,,,,,,./Cropping/NBA Automated Photos/Jaden_Springer.jpg
Lamar,Stevens,,,,,,,./Cropping/NBA Automated Photos/Lamar_Stevens.jpg
Isaiah,Stewart,,,,,,,./Cropping/NBA Automated Photos/Isaiah_Stewart.jpg
Max,Strus,,,,,,,./Cropping/NBA Automated Photos/Max_Strus.jpg
Jalen,Suggs,,,,,,,./Cropping/NBA Automated Photos/Jalen_Suggs.jpg
Edmond,Sumner,,,,,,,./Cropping/NBA Automated Photos/Edmond_Sumner.jpg
Cole,Swider,,,,,,,./Cropping/NBA Automated Photos/Cole_Swider.jpg
Jae'Sean,Tate,,,,,,,./Cropping/NBA Automated Photos/Jae'Sean_Tate.jpg
Jayson,Tatum,,,,,,,./Cropping/NBA Automated Photos/Jayson_Tatum.jpg
Terry,Taylor,,,,,,,./Cropping/NBA Automated Photos/Terry_Taylor.jpg
Garrett,Temple,,,,,,,./Cropping/NBA Automated Photos/Garrett_Temple.jpg
Dalen,Terry,,,,,,,./Cropping/NBA Automated Photos/Dalen_Terry.jpg
Daniel,Theis,,,,,,,./Cropping/NBA Automated Photos/Daniel_Theis.jpg
Cam,Thomas,,,,,,,./Cropping/NBA Automated Photos/Cam_Thomas.jpg
Klay,Thompson,,,,,,,./Cropping/NBA Automated Photos/Klay_Thompson.jpg
JT,Thor,,,,,,,./Cropping/NBA Automated Photos/JT_Thor.jpg
Matisse,Thybulle,,,,,,,./Cropping/NBA Automated Photos/Matisse_Thybulle.jpg
Xavier,Tillman,,,,,,,./Cropping/NBA Automated Photos/Xavier_Tillman.jpg
Isaiah,Todd,,,,,,,./Cropping/NBA Automated Photos/Isaiah_Todd.jpg
Obi,Toppin,,,,,,,./Cropping/NBA Automated Photos/Obi_Toppin.jpg
Juan,Toscano-Anderson,,,,,,,./Cropping/NBA Automated Photos/Juan_Toscano-Anderson.jpg
Karl-Anthony,Towns,,,,,,,./Cropping/NBA Automated Photos/Karl-Anthony_Towns.jpg
Gary,Trent Jr.,,,,,,,./Cropping/NBA Automated Photos/Gary_Trent Jr..jpg
P.J.,Tucker,,,,,,,./Cropping/NBA Automated Photos/P.J._Tucker.jpg
Myles,Turner,,,,,,,./Cropping/NBA Automated Photos/Myles_Turner.jpg
Stanley,Umude,,,,,,,./Cropping/NBA Automated Photos/Stanley_Umude.jpg
Jonas,Valanciunas,,,,,,,./Cropping/NBA Automated Photos/Jonas_Valanciunas.jpg
Fred,VanVleet,,,,,,,./Cropping/NBA Automated Photos/Fred_VanVleet.jpg
Jarred,Vanderbilt,,,,,,,./Cropping/NBA Automated Photos/Jarred_Vanderbilt.jpg
Devin,Vassell,,,,,,,./Cropping/NBA Automated Photos/Devin_Vassell.jpg
Gabe,Vincent,,,,,,,./Cropping/NBA Automated Photos/Gabe_Vincent.jpg
Noah,Vonleh,,,,,,,./Cropping/NBA Automated Photos/Noah_Vonleh.jpg
Nikola,Vucevic,,,,,,,./Cropping/NBA Automated Photos/Nikola_Vucevic.jpg
Dean,Wade,,,,,,,./Cropping/NBA Automated Photos/Dean_Wade.jpg
Franz,Wagner,,,,,,,./Cropping/NBA Automated Photos/Franz_Wagner.jpg
Moritz,Wagner,,,,,,,./Cropping/NBA Automated Photos/Moritz_Wagner.jpg
Ish,Wainright,,,,,,,./Cropping/NBA Automated Photos/Ish_Wainright.jpg
Jabari,Walker,,,,,,,./Cropping/NBA Automated Photos/Jabari_Walker.jpg
Kemba,Walker,,,,,,,./Cropping/NBA Automated Photos/Kemba_Walker.jpg
Lonnie,Walker IV,,,,,,,./Cropping/NBA Automated Photos/Lonnie_Walker IV.jpg
John,Wall,,,,,,,./Cropping/NBA Automated Photos/John_Wall.jpg
T.J.,Warren,,,,,,,./Cropping/NBA Automated Photos/T.J._Warren.jpg
P.J.,Washington,,,,,,,./Cropping/NBA Automated Photos/P.J._Washington.jpg
Duane,Washington Jr.,,,,,,,./Cropping/NBA Automated Photos/Duane_Washington Jr..jpg
TyTy,Washington Jr.,,,,,,,./Cropping/NBA Automated Photos/TyTy_Washington Jr..jpg
Yuta,Watanabe,,,,,,,./Cropping/NBA Automated Photos/Yuta_Watanabe.jpg
Lindy,Waters III,,,,,,,./Cropping/NBA Automated Photos/Lindy_Waters III.jpg
Trendon,Watford,,,,,,,./Cropping/NBA Automated Photos/Trendon_Watford.jpg
Peyton,Watson,,,,,,,./Cropping/NBA Automated Photos/Peyton_Watson.jpg
Blake,Wesley,,,,,,,./Cropping/NBA Automated Photos/Blake_Wesley.jpg
Russell,Westbrook,,,,,,,./Cropping/NBA Automated Photos/Russell_Westbrook.jpg
Coby,White,,,,,,,./Cropping/NBA Automated Photos/Coby_White.jpg
Derrick,White,,,,,,,./Cropping/NBA Automated Photos/Derrick_White.jpg
Jack,White,,,,,,,./Cropping/NBA Automated Photos/Jack_White.jpg
Joe,Wieskamp,,,,,,,./Cropping/NBA Automated Photos/Joe_Wieskamp.jpg
Aaron,Wiggins,,,,,,,./Cropping/NBA Automated Photos/Aaron_Wiggins.jpg
Andrew,Wiggins,,,,,,,./Cropping/NBA Automated Photos/Andrew_Wiggins.jpg
Lindell,Wigginton,,,,,,,./Cropping/NBA Automated Photos/Lindell_Wigginton.jpg
Alondes,Williams,,,,,,,./Cropping/NBA Automated Photos/Alondes_Williams.jpg
Donovan,Williams,,,,,,,./Cropping/NBA Automated Photos/Donovan_Williams.jpg
Grant,Williams,,,,,,,./Cropping/NBA Automated Photos/Grant_Williams.jpg
Jalen,Williams,,,,,,,./Cropping/NBA Automated Photos/Jalen_Williams.jpg
Jaylin,Williams,,,,,,,./Cropping/NBA Automated Photos/Jaylin_Williams.jpg
Kenrich,Williams,,,,,,,./Cropping/NBA Automated Photos/Kenrich_Williams.jpg
Mark,Williams,,,,,,,./Cropping/NBA Automated Photos/Mark_Williams.jpg
Patrick,Williams,,,,,,,./Cropping/NBA Automated Photos/Patrick_Williams.jpg
Ziaire,Williams,,,,,,,./Cropping/NBA Automated Photos/Ziaire_Williams.jpg
Robert,Williams III,,,,,,,./Cropping/NBA Automated Photos/Robert_Williams III.jpg
Vince,Williams Jr.,,,,,,,./Cropping/NBA Automated Photos/Vince_Williams Jr..jpg
Zion,Williamson,,,,,,,./Cropping/NBA Automated Photos/Zion_Williamson.jpg
Dylan,Windler,,,,,,,./Cropping/NBA Automated Photos/Dylan_Windler.jpg
Justise,Winslow,,,,,,,./Cropping/NBA Automated Photos/Justise_Winslow.jpg
James,Wiseman,,,,,,,./Cropping/NBA Automated Photos/James_Wiseman.jpg
Christian,Wood,,,,,,,./Cropping/NBA Automated Photos/Christian_Wood.jpg
Delon,Wright,,,,,,,./Cropping/NBA Automated Photos/Delon_Wright.jpg
McKinley,Wright IV,,,,,,,./Cropping/NBA Automated Photos/McKinley_Wright IV.jpg
Thaddeus,Young,,,,,,,./Cropping/NBA Automated Photos/Thaddeus_Young.jpg
Trae,Young,,,,,,,./Cropping/NBA Automated Photos/Trae_Young.jpg
Omer,Yurtseven,,,,,,,./Cropping/NBA Automated Photos/Omer_Yurtseven.jpg
Cody,Zeller,,,,,,,./Cropping/NBA Automated Photos/Cody_Zeller.jpg
Ivica,Zubac,,,,,,,./Cropping/NBA Automated Photos/Ivica_Zubac.jpg
