First Name,Last Name,White,Black,Asian,Other,Highest Prob. Score,Filler,Image
Linda, Cardellini,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Linda_ Cardellini.jpg
Bonnie, Somerville,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Bonnie_ Somerville.jpg
Scarlett, Johansson,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Scarlett_ Johansson.jpg
Chloe, Grace Moretz,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Chloe_ Grace Moretz.jpg
Lupita, Nyong'o,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Lupita_ Nyong'o.jpg
Allison, Williams,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Allison_ Williams.jpg
Quentin, Tarantino,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Quentin_ Tarantino.jpg
Elaine, Miles,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Elaine_ Miles.jpg
Matthew, McConaughey,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Matthew_ McConaughey.jpg
John, Travolta,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/John_ Travolta.jpg
Taron, Egerton,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Taron_ Egerton.jpg
Isabelle, Fuhrman,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Isabelle_ Fuhrman.jpg
Michael, Keaton,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Michael_ Keaton.jpg
Kate, Winslet,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Kate_ Winslet.jpg
James, Norton,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/James_ Norton.jpg
Carrie, Coon,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Carrie_ Coon.jpg
Robert, Downey Jr.,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Robert_ Downey Jr..jpg
Ryan, Gosling,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Ryan_ Gosling.jpg
Mark, Wahlberg,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Mark_ Wahlberg.jpg
Alison, Pill,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Alison_ Pill.jpg
Tom, Burke,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Tom_ Burke.jpg
Dave, Bautista,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Dave_ Bautista.jpg
Katheryn, Winnick,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Katheryn_ Winnick.jpg
Emma, Thompson,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Emma_ Thompson.jpg
Steve, Zahn,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Steve_ Zahn.jpg
Johnny, Depp,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Johnny_ Depp.jpg
Justine, Bateman,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Justine_ Bateman.jpg
Lauren, Ambrose,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Lauren_ Ambrose.jpg
Guy, Ritchie,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Guy_ Ritchie.jpg
Drew, Barrymore,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Drew_ Barrymore.jpg
Darren, Aronofsky,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Darren_ Aronofsky.jpg
Emilia, Clarke,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Emilia_ Clarke.jpg
Amie, Donald,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Amie_ Donald.jpg
Ben, Affleck,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Ben_ Affleck.jpg
Jonah, Hill,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Jonah_ Hill.jpg
Andrea, Riseborough,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Andrea_ Riseborough.jpg
Adam, Sandler,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Adam_ Sandler.jpg
Val, Kilmer,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Val_ Kilmer.jpg
Bryce, Dallas Howard,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Bryce_ Dallas Howard.jpg
Robert, De Niro,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Robert_ De Niro.jpg
Orlando, Bloom,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Orlando_ Bloom.jpg
Brittany, Snow,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Brittany_ Snow.jpg
Zoe, Saldana,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Zoe_ Saldana.jpg
Madison, Bailey,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Madison_ Bailey.jpg
Tig, Notaro,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Tig_ Notaro.jpg
Salma, Hayek,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Salma_ Hayek.jpg
Jessica, Chastain,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Jessica_ Chastain.jpg
Maiara, Walsh,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Maiara_ Walsh.jpg
Channing, Tatum,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Channing_ Tatum.jpg
Theo, James,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Theo_ James.jpg
Britt, Robertson,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Britt_ Robertson.jpg
Diane, Morgan,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Diane_ Morgan.jpg
Keira, Knightley,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Keira_ Knightley.jpg
Troy, Baker,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Troy_ Baker.jpg
Amy, Adams,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Amy_ Adams.jpg
Julian, Sands,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Julian_ Sands.jpg
Gemma, Arterton,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Gemma_ Arterton.jpg
Michelle, Monaghan,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Michelle_ Monaghan.jpg
Emma, Fuhrmann,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Emma_ Fuhrmann.jpg
Emma, Myers,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Emma_ Myers.jpg
Will, Smith,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Will_ Smith.jpg
Ralph, Fiennes,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Ralph_ Fiennes.jpg
Erika, Christensen,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Erika_ Christensen.jpg
Orla, Brady,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Orla_ Brady.jpg
Tessa, Thompson,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Tessa_ Thompson.jpg
Gates, McFadden,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Gates_ McFadden.jpg
Elodie, Yung,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Elodie_ Yung.jpg
Olivia, Wilde,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Olivia_ Wilde.jpg
David, Harbour,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/David_ Harbour.jpg
Travis, Fimmel,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Travis_ Fimmel.jpg
Michael, Shannon,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Michael_ Shannon.jpg
Michael, Douglas,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Michael_ Douglas.jpg
Olivia, Rodrigo,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Olivia_ Rodrigo.jpg
Russell, Crowe,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Russell_ Crowe.jpg
Ophelia, Lovibond,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Ophelia_ Lovibond.jpg
Matt, Damon,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Matt_ Damon.jpg
Elizabeth, Olsen,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Elizabeth_ Olsen.jpg
Glen, Powell,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Glen_ Powell.jpg
Monica, Bellucci,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Monica_ Bellucci.jpg
Eva, Green,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Eva_ Green.jpg
Marie-Josee, Croze,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Marie-Josee_ Croze.jpg
Natalie, Portman,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Natalie_ Portman.jpg
Monica, Barbaro,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Monica_ Barbaro.jpg
Bellamy, Young,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Bellamy_ Young.jpg
Catherine, Zeta-Jones,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Catherine_ Zeta-Jones.jpg
Sherrie, Rose,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Sherrie_ Rose.jpg
Emma, Stone,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Emma_ Stone.jpg
Jake, Gyllenhaal,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Jake_ Gyllenhaal.jpg
Justice, Smith,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Justice_ Smith.jpg
Bryan, Cranston,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Bryan_ Cranston.jpg
Anne, Hathaway,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Anne_ Hathaway.jpg
Ginnifer, Goodwin,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Ginnifer_ Goodwin.jpg
Angela, Bassett,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Angela_ Bassett.jpg
Rose, Williams,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Rose_ Williams.jpg
Martin, Scorsese,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Martin_ Scorsese.jpg
Jason, Segel,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Jason_ Segel.jpg
Rachel, McAdams,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Rachel_ McAdams.jpg
Kaitlyn, Dever,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Kaitlyn_ Dever.jpg
Lauren, London,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Lauren_ London.jpg
Sarah, Shahi,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Sarah_ Shahi.jpg
Adrianne, Palicki,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Adrianne_ Palicki.jpg
William, Fichtner,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/William_ Fichtner.jpg
Mila, Kunis,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Mila_ Kunis.jpg
Tati, Gabrielle,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Tati_ Gabrielle.jpg
Al, Pacino,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Al_ Pacino.jpg
Charlize, Theron,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Charlize_ Theron.jpg
Brittany, O'Grady,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Brittany_ O'Grady.jpg
Iliza, Shlesinger,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Iliza_ Shlesinger.jpg
Christopher, Nolan,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Christopher_ Nolan.jpg
Thandiwe, Newton,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Thandiwe_ Newton.jpg
Michael, Rady,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Michael_ Rady.jpg
Carla, Gugino,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Carla_ Gugino.jpg
Alicia, Vikander,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Alicia_ Vikander.jpg
Dawn, Olivieri,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Dawn_ Olivieri.jpg
Kate, Mulvany,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Kate_ Mulvany.jpg
Julie, Strain,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Julie_ Strain.jpg
Brendan, Gleeson,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Brendan_ Gleeson.jpg
Damien, Chazelle,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Damien_ Chazelle.jpg
Timothy, Olyphant,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Timothy_ Olyphant.jpg
Annabelle, Wallis,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Annabelle_ Wallis.jpg
Megan, Fox,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Megan_ Fox.jpg
Alan, Rickman,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Alan_ Rickman.jpg
Michelle, Randolph,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Michelle_ Randolph.jpg
Wagner, Moura,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Wagner_ Moura.jpg
Anna, Paquin,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Anna_ Paquin.jpg
Olivia, Cooke,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Olivia_ Cooke.jpg
Chris, Pine,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Chris_ Pine.jpg
Paolina, van Kleef,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Paolina_ van Kleef.jpg
Michelle, Williams,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Michelle_ Williams.jpg
Melissa, McCarthy,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Melissa_ McCarthy.jpg
Abby, Ryder Fortson,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Abby_ Ryder Fortson.jpg
Rihanna, Fenty,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Rihanna_ Fenty.jpg
Zachary, Levi,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Zachary_ Levi.jpg
Zendaya, Coleman,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Zendaya_ Coleman.jpg
Rupert, Grint,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Rupert_ Grint.jpg
Anna, Kendrick,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Anna_ Kendrick.jpg
Zoey, Deutch,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Zoey_ Deutch.jpg
James, Spader,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/James_ Spader.jpg
Joe, Manganiello,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Joe_ Manganiello.jpg
Wendie, Malick,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Wendie_ Malick.jpg
Alden, Ehrenreich,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Alden_ Ehrenreich.jpg
Gwendoline, Christie,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Gwendoline_ Christie.jpg
Storm, Reid,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Storm_ Reid.jpg
Nathalie, Emmanuel,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Nathalie_ Emmanuel.jpg
Eden, Sher,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Eden_ Sher.jpg
Hope, Davis,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Hope_ Davis.jpg
April, Bowlby,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/April_ Bowlby.jpg
Rachel, Weisz,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Rachel_ Weisz.jpg
Ben, Aldridge,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Ben_ Aldridge.jpg
Jonathan, Groff,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Jonathan_ Groff.jpg
Chris, Hemsworth,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Chris_ Hemsworth.jpg
Natalie, Dormer,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Natalie_ Dormer.jpg
Jennifer, Aniston,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Jennifer_ Aniston.jpg
Katee, Sackhoff,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Katee_ Sackhoff.jpg
Vanessa, Kirby,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Vanessa_ Kirby.jpg
Steve, Howey,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Steve_ Howey.jpg
Todd, Field,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Todd_ Field.jpg
Pamela, Anderson,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Pamela_ Anderson.jpg
