First Name,Last Name,White,Black,Asian,Other,Highest Prob. Score,Filler,Image
Shaun,Anderson,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Shaun_Anderson.jpg
Tim,Anderson,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Tim_Anderson.jpg
Tyler,Anderson,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Tyler_Anderson.jpg
Elvis,Andrus,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Elvis_Andrus.jpg
Miguel,Andujar,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Miguel_Andujar.jpg
Mark,Appel,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Mark_Appel.jpg
Aristides,Aquino,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Aristides_Aquino.jpg
Jonathan,Aranda,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Jonathan_Aranda.jpg
Chris,Archer,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Chris_Archer.jpg
Orlando,Arcia,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Orlando_Arcia.jpg
Nolan,Arenado,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Nolan_Arenado.jpg
Gabriel,Arias,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Gabriel_Arias.jpg
Kohei,Arihara,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Kohei_Arihara.jpg
Shawn,Armstrong,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Shawn_Armstrong.jpg
Randy,Arozarena,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Randy_Arozarena.jpg
Luis,Arraez,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Luis_Arraez.jpg
Christian,Arroyo,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Christian_Arroyo.jpg
Aaron,Ashby,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Aaron_Ashby.jpg
