First Name,Last Name,White,Black,Asian,Other,Highest Prob. Score
Foster Griffin,,0.5667914748191833,0.18257096409797668,0.08616792247630656,0.1644696518778801,White
Franchy Cordero,,0.00020111908088438213,0.6219420433044434,0.355466722860001,0.022390167316189036,Black
Francisco �lvarez,,0.01141416933387518,0.00015236301987897605,0.9850218204555858,0.003411619574762881,Asian
Franklin German,,0.17848986387252808,0.014345516450703144,0.013193031307309866,0.7939715161919594,Other
Freddie Freeman,,0.3457498550415039,0.24603700637817383,0.11201583221554756,0.29619732685387135,White
Freddy Fermin,,0.0009220957290381193,0.00012597870954778045,0.9984099978628365,0.000541922479897039,Asian
F�lix Bautista,,6.318280793493614e-05,0.9643411636352539,0.03457240475108847,0.0010231863416265696,Black
Gabriel Arias,,0.004554532468318939,0.6424887180328369,0.250952223315835,0.10200448799878359,Black
Garrett Cleavinger,,0.008917056024074554,0.0002461306576151401,0.9890181228929578,0.0018186162342317402,Asian
Garrett Cooper,,0.948697566986084,0.00021191845007706434,0.028342198573227506,0.022748291259631515,White
Garrett Hampson,,0.01003748644143343,0.0018672420410439372,0.9591729692474473,0.028922338970005512,Asian
Garrett Hill,,0.6141629815101624,0.006870615296065807,0.24038023949833587,0.13858619891107082,White
Gavin Hollowell,,0.637042224407196,0.005817899946123362,0.17773637222126126,0.17940352857112885,White
George Kirby,,0.3793310523033142,0.000838153122458607,0.021882982226088643,0.5979478135704994,Other
Gerrit Cole,,0.3846115469932556,0.0006674151518382132,0.6055560402601259,0.009164911461994052,Asian
Gilberto Celestino,,0.01496907975524664,0.24115906655788422,0.035796693759039044,0.7080751303583384,Other
Giovanny Gallegos,,0.2278156578540802,0.011233944445848465,0.013648728840053082,0.7473016753792763,Other
Gosuke Katoh,,0.0003611265274230391,0.0008070851326920092,0.9972401148697827,0.0015915991534711793,Asian
Graham Ashcraft,,0.08117583394050598,0.13018962740898132,0.37225110083818436,0.41638344526290894,Other
Grayson Greiner,,0.7437988519668579,0.007659362629055977,0.09919586149044335,0.14934593439102173,White
Greg Allen,,3.3750341117411153e-06,0.9996383190155029,0.00027698622852767585,8.131604317895835e-05,Black
Greg Holland,,0.8252047896385193,0.0021898585837334394,0.019702790828887373,0.15290257148444653,White
Griffin Jax,,0.727367103099823,0.00014410840230993927,0.002320901650818996,0.2701678518205881,White
Guillermo Heredia,,1.170849736809032e-05,0.998484194278717,0.0012743019415211165,0.00022978745982982218,Black
Gunnar Henderson,,0.19284993410110474,4.011869532405399e-05,0.8046299302695843,0.002480093331541866,Asian
G�nesis Cabrera,,0.0028722109273076057,0.891895592212677,0.041066573932766914,0.06416568299755454,Black
Ha-Seong Kim,,0.0003093985142186284,7.467463092325488e-06,0.9995059923980989,0.0001771562756403,Asian
Hanser Alberto,,4.407848609844223e-05,0.9884566068649292,0.009036188101163134,0.002463124576024711,Black
Harold Castro,,0.019366364926099777,0.08229871094226837,0.12031706178095192,0.7780178822577,Other
Harrison Bader,,0.900865375995636,8.479027019347996e-05,0.0017623060120968148,0.09728750213980675,White
Heath Hembree,,0.09971295297145844,0.0372246652841568,0.7730909800156951,0.08997145667672157,Asian
Huascar Brazoban,,4.798730969923781e-06,0.9913108348846436,0.008560399088310078,0.00012391417021717643,Black
Humberto Castellanos,,0.28197282552719116,0.0032332513947039843,0.1246376883937046,0.5901561677455902,Other
Hunter Brown,,0.9865058064460754,6.497028516605496e-05,0.0008942363347159699,0.01253496645949781,White
Hunter Dozier,,0.9463064074516296,0.00014316488523036242,0.0005594011745415628,0.05299100326374173,White
Hunter Gaddis,,0.0025205970741808414,0.01944740302860737,0.965934980311431,0.012096947291865945,Asian
Hunter Greene,,0.00010422295599710196,0.7348129749298096,0.2618532445922028,0.0032296172612404916,Black
Hunter Harvey,,0.10044697672128677,0.00027762062381953,0.890732836254756,0.008542591240257025,Asian
