Name,First_name,Last_name,Href,Player_headshot
Ryan Tepera,Ryan,Tepera,/player/ryan-tepera-572193,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/572193/headshot/67/current"
Jackson Tetreault,Jackson,Tetreault,/player/jackson-tetreault-676194,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676194/headshot/67/current"
Matt Thaiss,Matt,Thaiss,/player/matt-thaiss-642136,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642136/headshot/67/current"
Caleb Thielbar,Caleb,Thielbar,/player/caleb-thielbar-573204,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/573204/headshot/67/current"
Alek Thomas,Alek,Thomas,/player/alek-thomas-677950,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/677950/headshot/67/current"
Cody Thomas,Cody,Thomas,/player/cody-thomas-642137,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642137/headshot/67/current"
Dillon Thomas,Dillon,Thomas,/player/dillon-thomas-605504,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605504/headshot/67/current"
Lane Thomas,Lane,Thomas,/player/lane-thomas-657041,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657041/headshot/67/current"
Keegan Thompson,Keegan,Thompson,/player/keegan-thompson-624522,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/624522/headshot/67/current"
Bubba Thompson,Bubba,Thompson,/player/bubba-thompson-669352,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669352/headshot/67/current"
Mason Thompson,Mason,Thompson,/player/mason-thompson-666168,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666168/headshot/67/current"
Ryan Thompson,Ryan,Thompson,/player/ryan-thompson-657044,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657044/headshot/67/current"
Trayce Thompson,Trayce,Thompson,/player/trayce-thompson-572204,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/572204/headshot/67/current"
Zack Thompson,Zack,Thompson,/player/zack-thompson-668868,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/668868/headshot/67/current"
Zach Thompson,Zach,Thompson,/player/zach-thompson-605507,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605507/headshot/67/current"
Tyler Thornburg,Tyler,Thornburg,/player/tyler-thornburg-592804,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592804/headshot/67/current"
Trent Thornton,Trent,Thornton,/player/trent-thornton-663423,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663423/headshot/67/current"
Jesus Tinoco,Jesus,Tinoco,/player/jesus-tinoco-622786,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/622786/headshot/67/current"
Michael Toglia,Michael,Toglia,/player/michael-toglia-669911,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669911/headshot/67/current"
Ka'ai Tom,Ka'ai,Tom,/player/ka-ai-tom-664789,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664789/headshot/67/current"
Justin Topa,Justin,Topa,/player/justin-topa-623437,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/623437/headshot/67/current"
Spencer Torkelson,Spencer,Torkelson,/player/spencer-torkelson-679529,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/679529/headshot/67/current"
Abraham Toro,Abraham,Toro,/player/abraham-toro-647351,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/647351/headshot/67/current"
Luis Torrens,Luis,Torrens,/player/luis-torrens-620443,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/620443/headshot/67/current"
Gleyber Torres,Gleyber,Torres,/player/gleyber-torres-650402,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/650402/headshot/67/current"
Touki Toussaint,Touki,Toussaint,/player/touki-toussaint-657053,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657053/headshot/67/current"
Ezequiel Tovar,Ezequiel,Tovar,/player/ezequiel-tovar-678662,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/678662/headshot/67/current"
Taylor Trammell,Taylor,Trammell,/player/taylor-trammell-666211,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666211/headshot/67/current"
Blake Treinen,Blake,Treinen,/player/blake-treinen-595014,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/595014/headshot/67/current"
Alan Trejo,Alan,Trejo,/player/alan-trejo-676701,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676701/headshot/67/current"
Jose Trevino,Jose,Trevino,/player/jose-trevino-624431,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/624431/headshot/67/current"
Lou Trivino,Lou,Trivino,/player/lou-trivino-642152,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642152/headshot/67/current"
Chadwick Tromp,Chadwick,Tromp,/player/chadwick-tromp-644433,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/644433/headshot/67/current"
Mike Trout,Mike,Trout,/player/mike-trout-545361,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/545361/headshot/67/current"
Yoshi Tsutsugo,Yoshi,Tsutsugo,/player/yoshi-tsutsugo-660294,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/660294/headshot/67/current"
Cole Tucker,Cole,Tucker,/player/cole-tucker-657061,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657061/headshot/67/current"
Kyle Tucker,Kyle,Tucker,/player/kyle-tucker-663656,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663656/headshot/67/current"
Tanner Tully,Tanner,Tully,/player/tanner-tully-668684,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/668684/headshot/67/current"
Justin Turner,Justin,Turner,/player/justin-turner-457759,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/457759/headshot/67/current"
Trea Turner,Trea,Turner,/player/trea-turner-607208,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/607208/headshot/67/current"
Kyle Tyler,Kyle,Tyler,/player/kyle-tyler-667725,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/667725/headshot/67/current"
Edwin Uceta,Edwin,Uceta,/player/edwin-uceta-670955,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670955/headshot/67/current"
Erich Uelmen,Erich,Uelmen,/player/erich-uelmen-657272,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657272/headshot/67/current"
Duane Underwood Jr.,Duane,Underwood Jr.,/player/duane-underwood-jr-621249,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/621249/headshot/67/current"
Justin Upton,Justin,Upton,/player/justin-upton-457708,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/457708/headshot/67/current"
José Ureña,José,Ureña,/player/jose-urena-570632,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/570632/headshot/67/current"
Julio Urías,Julio,Urías,/player/julio-urias-628711,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/628711/headshot/67/current"
Luis Urías,Luis,Urías,/player/luis-urias-649966,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/649966/headshot/67/current"
Ramón Urías,Ramón,Urías,/player/ramon-urias-602104,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/602104/headshot/67/current"
José Urquidy,José,Urquidy,/player/jose-urquidy-664353,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664353/headshot/67/current"
Gio Urshela,Gio,Urshela,/player/gio-urshela-570482,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/570482/headshot/67/current"
César Valdez,César,Valdez,/player/cesar-valdez-491624,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/491624/headshot/67/current"
Framber Valdez,Framber,Valdez,/player/framber-valdez-664285,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664285/headshot/67/current"
Phillips Valdez,Phillips,Valdez,/player/phillips-valdez-570488,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/570488/headshot/67/current"
Josh VanMeter,Josh,VanMeter,/player/josh-vanmeter-642165,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642165/headshot/67/current"
Ildemaro Vargas,Ildemaro,Vargas,/player/ildemaro-vargas-545121,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/545121/headshot/67/current"
Miguel Vargas,Miguel,Vargas,/player/miguel-vargas-678246,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/678246/headshot/67/current"
Louie Varland,Louie,Varland,/player/louie-varland-686973,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/686973/headshot/67/current"
Daulton Varsho,Daulton,Varsho,/player/daulton-varsho-662139,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/662139/headshot/67/current"
Andrew Vasquez,Andrew,Vasquez,/player/andrew-vasquez-607755,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/607755/headshot/67/current"
Andrew Vaughn,Andrew,Vaughn,/player/andrew-vaughn-683734,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/683734/headshot/67/current"
Terrin Vavra,Terrin,Vavra,/player/terrin-vavra-679631,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/679631/headshot/67/current"
Christian Vázquez,Christian,Vázquez,/player/christian-vazquez-543877,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/543877/headshot/67/current"
Vince Velasquez,Vince,Velasquez,/player/vince-velasquez-592826,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592826/headshot/67/current"
Andrew Velazquez,Andrew,Velazquez,/player/andrew-velazquez-623205,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/623205/headshot/67/current"
Nelson Velázquez,Nelson,Velázquez,/player/nelson-velazquez-676369,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676369/headshot/67/current"
Drew VerHagen,Drew,VerHagen,/player/drew-verhagen-572403,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/572403/headshot/67/current"
Alex Verdugo,Alex,Verdugo,/player/alex-verdugo-657077,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657077/headshot/67/current"
Justin Verlander,Justin,Verlander,/player/justin-verlander-434378,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/434378/headshot/67/current"
Alex Vesia,Alex,Vesia,/player/alex-vesia-681911,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/681911/headshot/67/current"
Nick Vespi,Nick,Vespi,/player/nick-vespi-663989,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663989/headshot/67/current"
Will Vest,Will,Vest,/player/will-vest-676684,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676684/headshot/67/current"
Cam Vieaux,Cam,Vieaux,/player/cam-vieaux-664944,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664944/headshot/67/current"
Mark Vientos,Mark,Vientos,/player/mark-vientos-668901,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/668901/headshot/67/current"
Matt Vierling,Matt,Vierling,/player/matt-vierling-663837,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663837/headshot/67/current"
David Villar,David,Villar,/player/david-villar-681584,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/681584/headshot/67/current"
Jonathan Villar,Jonathan,Villar,/player/jonathan-villar-542340,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/542340/headshot/67/current"
Meibrys Viloria,Meibrys,Viloria,/player/meibrys-viloria-650619,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/650619/headshot/67/current"
Arodys Vizcaíno,Arodys,Vizcaíno,/player/arodys-vizcaino-527055,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/527055/headshot/67/current"
Daniel Vogelbach,Daniel,Vogelbach,/player/daniel-vogelbach-596129,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/596129/headshot/67/current"
Stephen Vogt,Stephen,Vogt,/player/stephen-vogt-519390,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/519390/headshot/67/current"
Luke Voit,Luke,Voit,/player/luke-voit-572228,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/572228/headshot/67/current"
Jason Vosler,Jason,Vosler,/player/jason-vosler-613564,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/613564/headshot/67/current"
Austin Voth,Austin,Voth,/player/austin-voth-608723,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/608723/headshot/67/current"
Joey Votto,Joey,Votto,/player/joey-votto-458015,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/458015/headshot/67/current"
Michael Wacha,Michael,Wacha,/player/michael-wacha-608379,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/608379/headshot/67/current"
LaMonte Wade Jr.,LaMonte,Wade Jr.,/player/lamonte-wade-jr-664774,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664774/headshot/67/current"
Tyler Wade,Tyler,Wade,/player/tyler-wade-642180,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642180/headshot/67/current"
Adam Wainwright,Adam,Wainwright,/player/adam-wainwright-425794,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/425794/headshot/67/current"
Cole Waites,Cole,Waites,/player/cole-waites-686972,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/686972/headshot/67/current"
Ken Waldichuk,Ken,Waldichuk,/player/ken-waldichuk-686610,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/686610/headshot/67/current"
Christian Walker,Christian,Walker,/player/christian-walker-572233,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/572233/headshot/67/current"
Steele Walker,Steele,Walker,/player/steele-walker-667727,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/667727/headshot/67/current"
Taijuan Walker,Taijuan,Walker,/player/taijuan-walker-592836,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592836/headshot/67/current"
Chad Wallach,Chad,Wallach,/player/chad-wallach-595453,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/595453/headshot/67/current"
Matt Wallner,Matt,Wallner,/player/matt-wallner-670242,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670242/headshot/67/current"
Taylor Walls,Taylor,Walls,/player/taylor-walls-670764,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670764/headshot/67/current"
Jake Walsh,Jake,Walsh,/player/jake-walsh-673904,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/673904/headshot/67/current"
Jared Walsh,Jared,Walsh,/player/jared-walsh-665120,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/665120/headshot/67/current"
Nash Walters,Nash,Walters,/player/nash-walters-663534,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663534/headshot/67/current"
Donovan Walton,Donovan,Walton,/player/donovan-walton-622268,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/622268/headshot/67/current"
Andrew Wantz,Andrew,Wantz,/player/andrew-wantz-681806,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/681806/headshot/67/current"
Taylor Ward,Taylor,Ward,/player/taylor-ward-621493,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/621493/headshot/67/current"
Art Warren,Art,Warren,/player/art-warren-605521,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605521/headshot/67/current"
Austin Warren,Austin,Warren,/player/austin-warren-681810,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/681810/headshot/67/current"
Drew Waters,Drew,Waters,/player/drew-waters-671221,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/671221/headshot/67/current"
Spenser Watkins,Spenser,Watkins,/player/spenser-watkins-657093,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657093/headshot/67/current"
Ryan Weathers,Ryan,Weathers,/player/ryan-weathers-677960,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/677960/headshot/67/current"
Luke Weaver,Luke,Weaver,/player/luke-weaver-596133,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/596133/headshot/67/current"
Logan Webb,Logan,Webb,/player/logan-webb-657277,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657277/headshot/67/current"
Ryan Weber,Ryan,Weber,/player/ryan-weber-543901,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/543901/headshot/67/current"
Jordan Weems,Jordan,Weems,/player/jordan-weems-607179,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/607179/headshot/67/current"
Zack Weiss,Zack,Weiss,/player/zack-weiss-592848,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592848/headshot/67/current"
Greg Weissert,Greg,Weissert,/player/greg-weissert-669711,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669711/headshot/67/current"
Alex Wells,Alex,Wells,/player/alex-wells-649144,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/649144/headshot/67/current"
Tyler Wells,Tyler,Wells,/player/tyler-wells-669330,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669330/headshot/67/current"
J.B. Wendelken,J.B.,Wendelken,/player/j-b-wendelken-605525,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605525/headshot/67/current"
Joey Wendle,Joey,Wendle,/player/joey-wendle-621563,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/621563/headshot/67/current"
Joey Wentz,Joey,Wentz,/player/joey-wentz-666214,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666214/headshot/67/current"
Hayden Wesneski,Hayden,Wesneski,/player/hayden-wesneski-669713,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669713/headshot/67/current"
Zack Wheeler,Zack,Wheeler,/player/zack-wheeler-554430,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/554430/headshot/67/current"
Eli White,Eli,White,/player/eli-white-642201,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642201/headshot/67/current"
Mitch White,Mitch,White,/player/mitch-white-669952,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669952/headshot/67/current"
Aaron Whitefield,Aaron,Whitefield,/player/aaron-whitefield-664334,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664334/headshot/67/current"
Kodi Whitley,Kodi,Whitley,/player/kodi-whitley-676831,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676831/headshot/67/current"
Garrett Whitlock,Garrett,Whitlock,/player/garrett-whitlock-676477,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676477/headshot/67/current"
Rowan Wick,Rowan,Wick,/player/rowan-wick-592858,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592858/headshot/67/current"
Taylor Widener,Taylor,Widener,/player/taylor-widener-642203,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642203/headshot/67/current"
Collin Wiles,Collin,Wiles,/player/collin-wiles-621079,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/621079/headshot/67/current"
Devin Williams,Devin,Williams,/player/devin-williams-642207,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642207/headshot/67/current"
Luke Williams,Luke,Williams,/player/luke-williams-663897,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663897/headshot/67/current"
Trevor Williams,Trevor,Williams,/player/trevor-williams-592866,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592866/headshot/67/current"
Bryse Wilson,Bryse,Wilson,/player/bryse-wilson-669060,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669060/headshot/67/current"
Justin Wilson,Justin,Wilson,/player/justin-wilson-458677,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/458677/headshot/67/current"
Marcus Wilson,Marcus,Wilson,/player/marcus-wilson-657129,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657129/headshot/67/current"
Steven Wilson,Steven,Wilson,/player/steven-wilson-621051,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/621051/headshot/67/current"
