First Name,Last Name,White,Black,Asian,Other,Highest Prob. Score
alexander,hall,0.552527666091919,0.0002535328094381839,0.003389358811546117,0.4438293892890215,White
mona,brorsson,0.8772870302200317,0.008272534236311913,0.01940715650562197,0.09503330662846565,White
amos,mosaner,0.05516478791832924,7.642731361556798e-06,0.0011921475943381665,0.9436353780329227,Other
benjamin,karl,0.901494562625885,8.657128637423739e-05,0.0004586144568747841,0.09796023275703192,White
charles,hamelin,0.4710497260093689,0.00017006487178150564,0.0007050573549349792,0.5280751176178455,Other
erik,valnes,0.9965750575065613,1.954916569957277e-06,1.928344227053458e-05,0.003403617432923056,White
natalie,spooner,0.9997840523719788,1.228877590619959e-05,6.79481081533595e-06,0.00019683838763739914,White
alessandro,haemmerle,0.9896865487098694,1.5315719110731152e-06,1.2395686212585133e-05,0.010299564848537557,White
sandra,naeslund,0.484502911567688,0.031866203993558884,0.2989943837746978,0.1846364513039589,White
walter,wallberg,0.9994162321090698,3.6496542179520475e-06,8.306948484460008e-05,0.0004970547743141651,White
sarah,nurse,0.4592752158641815,0.00025699735851958394,0.003108070741291158,0.5373596772551537,Other
tingyu,gao,0.00016204638814087957,2.6699804948293604e-05,0.998953346410417,0.0008578838933317456,Asian
mikko,lehtonen,0.9979038238525391,1.0075187901747995e-06,6.133690658316482e-05,0.00203393474657787,White
chloe,kim,0.0010961302323266864,4.902998625766486e-05,0.9980715307538048,0.000783352541475324,Asian
erin,jackson,3.874099547829246e-06,0.9994181394577026,0.0003805314081546385,0.0001974585961761477,Black
harri,sateri,0.9997889399528503,9.366635254082212e-07,1.1799366035347703e-06,0.0002089624795189593,White
clement,noel,0.9977436065673828,2.3373042949970113e-06,0.0004601286091201473,0.0017940276302397251,White
christopher,grotheer,0.9795198440551758,3.8985199353192e-05,0.0005046594596933573,0.0199365388834849,White
nick,baumgartner,0.9992656111717224,2.8760188797605224e-05,1.2681050748142297e-05,0.0006929599912837148,White
joonas,nattinen,0.9787716865539551,3.8219340581235883e-07,4.590090725287155e-06,0.021223307914624456,White
valtteri,filppula,0.8578905463218689,9.948586011887528e-06,0.0005094420266686939,0.14159016916528344,White
sergey,ustiugov,0.9973419308662415,4.26254791818792e-06,2.3279366473616392e-05,0.0026306409563403577,White
valerie,maltais,0.28531694412231445,0.001508824760094285,0.024844049592502415,0.6883301734924316,Other
jamie,lee,0.9929732084274292,6.03435955781606e-06,0.00033667177012830507,0.006684095482341945,White
katharina,truppe,0.9008775949478149,6.516584835480899e-05,0.021530284371692687,0.07752692606300116,White
brianne,jenner,0.9980910420417786,1.5176354963841732e-06,5.991565285512479e-05,0.0018475239630788565,White
petra,vlhova,0.8924863934516907,1.7131853837781819e-06,0.10600310610459474,0.0015088624641066417,White
kjeld,nuis,0.11265382170677185,0.02456052601337433,0.17122067854506895,0.6915649175643921,Other
stefan,brennsteiner,0.09051567316055298,0.0036218026652932167,0.00867047335486859,0.8971920274198055,Other
jan,hoerl,0.16583898663520813,0.014659049920737743,0.6018496826291084,0.2176523655653,Asian
justine,braisaz,0.9993357062339783,1.6128272761761764e-07,3.7402915040729567e-06,0.0006604015361517668,White
anna,gasser,0.9996376037597656,1.1379694342394941e-06,2.8028417773384717e-06,0.0003584149708331097,White
sami,vatanen,0.9969890713691711,1.073869407264283e-05,3.657901424958254e-05,0.0029637262923642993,White
jussi,olkinuora,0.9992228746414185,2.633398139550991e-07,4.942327279877645e-06,0.0007718969563939027,White
nico,porteous,0.9809313416481018,1.560482633067295e-05,0.00010498212805032381,0.018948180601000786,White
sverre,lunde,0.9974268078804016,2.6082893782586325e-06,5.5603773034818005e-05,0.002514887717552483,White
laura,nolte,0.9996716976165771,1.0468558002685313e-06,8.882040162916383e-06,0.00031839992152526975,White
beat,feuz,0.9839577674865723,1.0425868595120846e-06,2.1662025801560958e-05,0.016019509552279487,White
deborah,levi,0.030086537823081017,0.01148302759975195,0.024748951895162463,0.9336813944391906,Other
marco,odermatt,0.9308876991271973,0.00025043715140782297,0.019221975235268474,0.049639861565083265,White
stefania,constantini,0.04955818131566048,5.791338480776176e-06,0.940760042918555,0.009675979614257812,Asian
stefan,kraft,0.9883590936660767,1.432006115464901e-06,8.663749292736611e-05,0.011552899348316714,White
rebecca,johnston,0.9833402037620544,1.4574232409358956e-05,0.00021537500106205698,0.01642981870099902,White
birk,ruud,0.8245898485183716,1.5664976672269404e-05,6.973681365707307e-05,0.17532470962032676,White
ayumu,hirano,0.018849831074476242,0.005236305296421051,0.47289513051509857,0.503018764546141,Other
cong,han,0.0002692495472729206,1.9703077214217046e-06,0.9994036570988101,0.000325048211379908,Asian
ester,ledecka,0.7282965183258057,0.004705077037215233,0.009053603789652698,0.2579447664320469,White
michael,matt,0.8274344205856323,2.0660978407249786e-05,0.0003774807701120153,0.17216745484620333,White
ryan,regez,0.5839927792549133,0.0017267139628529549,0.009404482610989362,0.4048760235309601,White
bart,swings,0.999777615070343,3.9334477719421557e-07,8.969857319129915e-07,0.00022109979545348324,White
dajing,wu,0.004678012803196907,6.407987530110404e-05,0.9420084239682183,0.0532494563376531,Asian
marie-philip,poulin,0.9589738845825195,0.0008373053860850632,0.011975162080489099,0.028213610872626305,White
ashley,caldwell,0.9828256964683533,1.2265097211638931e-05,0.008799030820227927,0.008363032597117126,White
gabriella,papadakis,0.9281744956970215,1.1839131275337422e-07,0.00020150442219346587,0.0716239659814164,White
hannah,neise,0.9998513460159302,2.7327502039042884e-07,7.552029387625225e-06,0.00014085043039813172,White
corinne,suter,0.4591453969478607,0.0006078187143430114,0.0008017600048333406,0.5394449420273304,Other
kamila,valiyeva,0.8197855353355408,0.00020359779591672122,0.004524643154582009,0.17548628896474838,White
eve,muirhead,0.8851298093795776,2.8193089747219346e-06,2.361328415645403e-05,0.11484372557606548,White
marius,lindvik,0.9956235289573669,1.2461039204936242e-06,3.5016662877751514e-05,0.0043401998991612345,White
anna,shcherbakova,0.5041207671165466,0.0004337105492595583,0.006023500289302319,0.4894220232963562,White
niklas,edin,0.9935264587402344,0.0004579931264743209,0.00016398698608099949,0.0058515549171715975,White
kaillie,humphries,0.8423978686332703,0.0021569968666881323,0.0019845994393108413,0.1534605547785759,White
hanna,oeberg,0.999932050704956,1.3053869452051003e-07,2.0186978701985936e-06,6.591447345272172e-05,White
sara,hector,0.8983026742935181,0.0002510630583856255,0.005543599516386166,0.09590265899896622,White
guillaume,cizeron,0.7822977304458618,0.00019865795911755413,0.042032440076582134,0.1754712276160717,White
wenjing,sui,0.0007806281791999936,6.358065547829028e-06,0.9956689807586372,0.003544006718584569,Asian
maja,dahlqvist,0.6589608192443848,0.001137171289883554,0.05293852114118636,0.28696343302726746,White
emilien,jacquelin,0.74498051404953,0.0005996739491820335,0.008639964245958254,0.2457798719406128,White
wolfgang,kindl,0.9221881628036499,0.0002147306950064376,0.0049786141607910395,0.07261855714023113,White
patrick,roest,0.9425594806671143,1.130369673774112e-05,0.0004319284635130316,0.056997214909642935,White
johannes,lochner,0.9977032542228699,8.39375729810854e-07,2.211610012636811e-05,0.002273840713314712,White
anais,chevalier,0.9842455983161926,1.2863106348959263e-06,9.175027616947773e-05,0.015661269892007113,White
florian,bauer,0.6513875722885132,0.000179737078724429,0.0021676347823813558,0.3462650328874588,White
lorenz,koller,0.15196283161640167,4.776624700753018e-05,0.004716785784694366,0.8432725705206394,Other
jessica,diggins,0.9999505281448364,9.769439657247858e-07,7.099525902276582e-06,4.138355507166125e-05,White
kerttu,niskanen,0.9483335018157959,0.00013877374294679612,0.02652406991182943,0.025003748945891857,White
francesca,lollobrigida,0.9997082352638245,3.17462149723724e-06,5.226474343089649e-06,0.00028339758864603937,White
omar,visintin,0.3595968186855316,0.00029830136918462813,0.039536029915325344,0.6005688309669495,Other
thomas,steu,0.9882760643959045,3.895945610565832e-06,0.00013308022607816383,0.011587006505578756,White
aleksander,aamodt,0.9712845683097839,0.00018634590378496796,0.004192538792267442,0.02433649403974414,White
wendy,holdener,0.9799897074699402,3.191564610460773e-05,0.0002726101301959716,0.019705661572515965,White
eliot,grondin,0.16289624571800232,7.813216143404134e-06,0.0008560524020140292,0.8362398552708328,Other
elana,meyers,0.1295413225889206,0.0004227429162710905,0.013404553261352703,0.8566314205527306,Other
federica,brignone,0.7747334241867065,0.0005861198878847063,0.001874505789601244,0.2228059470653534,White
madison,hubbell,0.9895740151405334,3.325400030007586e-05,3.988040134572657e-05,0.010352852987125516,White
zachary,donohue,0.8951084017753601,0.00012699895887635648,0.0037367980112321675,0.10102786589413881,White
mikael,kingsbury,0.1374863237142563,0.001326287048868835,0.09789558313786983,0.7632918506860733,Other
zan,kranjec,0.9956405162811279,4.180271571385674e-05,0.00013736566415900597,0.004180361516773701,White
scotty,james,0.9991751313209534,3.1884653708402766e-06,2.308115062987781e-05,0.0007985811680555344,White
sascha,benecken,0.28173166513442993,5.0163369451183826e-05,0.0034570702409837395,0.7147611305117607,Other
yumi,suzuki,0.005087780300527811,1.2415759556461126e-05,0.9941073299451091,0.0007924484962131828,Asian
wenlong,li,0.00012029433128191158,1.0850459148059599e-05,0.9995489801476651,0.0003199857064828393,Asian
madison,chock,0.005785669665783644,0.0016767362831160426,0.9775074513163418,0.015030134993139654,Asian
ivan,yakimushkin,0.9858821630477905,3.245884499847307e-06,4.2754308651637984e-05,0.014071918791159987,White
johan,clarey,0.6934650540351868,3.255228193665971e-06,0.0010385021241745562,0.3054931852966547,White
madeleine,egle,0.7899839878082275,9.209299605572596e-06,0.2019685867271619,0.00803810148499906,White
tess,ledeux,0.9965923428535461,2.5331544861728617e-07,1.3939920904704195e-05,0.0033935717801796272,White
konstantin,ivliev,0.8936893343925476,2.012686536545516e-06,0.00043808159716718365,0.10587059793761,White
tim,mastnak,0.9993187189102173,2.061477971437853e-06,3.5222799397161e-05,0.0006440117431338876,White
nicholas,goepper,0.9985679388046265,2.80694598586706e-06,1.2063872190992697e-05,0.0014170819413266145,White
zongyang,jia,0.00014021997048985213,1.708355739538092e-05,0.9991204395701061,0.0007222046870083432,Asian
