Name,Href,player_headshot
Justin Dunn,/player/justin-dunn-643290,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/643290/headshot/67/current"
Dane Dunning,/player/dane-dunning-641540,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/641540/headshot/67/current"
Ezequiel Duran,/player/ezequiel-duran-677649,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/677649/headshot/67/current"
Jarren Duran,/player/jarren-duran-680776,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/680776/headshot/67/current"
Jhoan Duran,/player/jhoan-duran-661395,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/661395/headshot/67/current"
Nick Duron,/player/nick-duron-663975,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663975/headshot/67/current"
Adam Duvall,/player/adam-duvall-594807,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/594807/headshot/67/current"
Travis d'Arnaud,/player/travis-d-arnaud-518595,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/518595/headshot/67/current"
Jacob deGrom,/player/jacob-degrom-594798,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/594798/headshot/67/current"
Nate Eaton,/player/nate-eaton-681987,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/681987/headshot/67/current"
Tommy Edman,/player/tommy-edman-669242,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669242/headshot/67/current"
Carl Edwards Jr.,/player/carl-edwards-jr-605218,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605218/headshot/67/current"
Scott Effross,/player/scott-effross-664123,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664123/headshot/67/current"
Zach Eflin,/player/zach-eflin-621107,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/621107/headshot/67/current"
Jerad Eickhoff,/player/jerad-eickhoff-595191,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/595191/headshot/67/current"
Bryce Elder,/player/bryce-elder-693821,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/693821/headshot/67/current"
Roenis Elías,/player/roenis-elias-606273,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/606273/headshot/67/current"
Chris Ellis,/player/chris-ellis-595939,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/595939/headshot/67/current"
Drew Ellis,/player/drew-ellis-656403,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656403/headshot/67/current"
Jerar Encarnación,/player/jerar-encarnacion-666464,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666464/headshot/67/current"
Adam Engel,/player/adam-engel-641553,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/641553/headshot/67/current"
Nathan Eovaldi,/player/nathan-eovaldi-543135,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/543135/headshot/67/current"
Robbie Erlin,/player/robbie-erlin-572362,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/572362/headshot/67/current"
Alcides Escobar,/player/alcides-escobar-444876,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/444876/headshot/67/current"
Eduardo Escobar,/player/eduardo-escobar-500871,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/500871/headshot/67/current"
Raynel Espinal,/player/raynel-espinal-642659,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642659/headshot/67/current"
Santiago Espinal,/player/santiago-espinal-669289,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669289/headshot/67/current"
Paolo Espino,/player/paolo-espino-502179,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/502179/headshot/67/current"
Anderson Espinoza,/player/anderson-espinoza-659262,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/659262/headshot/67/current"
Carlos Estévez,/player/carlos-estevez-608032,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/608032/headshot/67/current"
Jeremiah Estrada,/player/jeremiah-estrada-669093,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669093/headshot/67/current"
Thairo Estrada,/player/thairo-estrada-642731,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642731/headshot/67/current"
Alex Faedo,/player/alex-faedo-656412,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656412/headshot/67/current"
Pete Fairbanks,/player/pete-fairbanks-664126,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664126/headshot/67/current"
Stuart Fairchild,/player/stuart-fairchild-656413,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656413/headshot/67/current"
Bailey Falter,/player/bailey-falter-663559,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663559/headshot/67/current"
Jeurys Familia,/player/jeurys-familia-544727,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/544727/headshot/67/current"
Buck Farmer,/player/buck-farmer-571656,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/571656/headshot/67/current"
Kyle Farmer,/player/kyle-farmer-571657,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/571657/headshot/67/current"
Luke Farrell,/player/luke-farrell-608652,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/608652/headshot/67/current"
Calvin Faucher,/player/calvin-faucher-676534,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676534/headshot/67/current"
Erick Fedde,/player/erick-fedde-607200,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/607200/headshot/67/current"
Mario Feliciano,/player/mario-feliciano-666128,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666128/headshot/67/current"
Michael Feliz,/player/michael-feliz-593140,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/593140/headshot/67/current"
Ryan Feltner,/player/ryan-feltner-663372,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663372/headshot/67/current"
Caleb Ferguson,/player/caleb-ferguson-657571,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657571/headshot/67/current"
Freddy Fermin,/player/freddy-fermin-666023,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666023/headshot/67/current"
Junior Fernández,/player/junior-fernandez-658551,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/658551/headshot/67/current"
Matt Festa,/player/matt-festa-670036,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670036/headshot/67/current"
J.P. Feyereisen,/player/j-p-feyereisen-656420,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656420/headshot/67/current"
Kyle Finnegan,/player/kyle-finnegan-640448,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/640448/headshot/67/current"
Nate Fisher,/player/nate-fisher-688010,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/688010/headshot/67/current"
Jake Fishman,/player/jake-fishman-670288,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670288/headshot/67/current"
Jack Flaherty,/player/jack-flaherty-656427,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656427/headshot/67/current"
Josh Fleming,/player/josh-fleming-676596,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676596/headshot/67/current"
Aaron Fletcher,/player/aaron-fletcher-667465,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/667465/headshot/67/current"
David Fletcher,/player/david-fletcher-664058,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664058/headshot/67/current"
Chris Flexen,/player/chris-flexen-623167,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/623167/headshot/67/current"
Wilmer Flores,/player/wilmer-flores-527038,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/527038/headshot/67/current"
Estevan Florial,/player/estevan-florial-664314,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664314/headshot/67/current"
Dylan Floro,/player/dylan-floro-571670,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/571670/headshot/67/current"
Jason Foley,/player/jason-foley-671345,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/671345/headshot/67/current"
Mike Ford,/player/mike-ford-645801,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/645801/headshot/67/current"
Nick Fortes,/player/nick-fortes-663743,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663743/headshot/67/current"
Matt Foster,/player/matt-foster-641582,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/641582/headshot/67/current"
Lucius Fox,/player/lucius-fox-665650,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/665650/headshot/67/current"
Jake Fraley,/player/jake-fraley-641584,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/641584/headshot/67/current"
Ty France,/player/ty-france-664034,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664034/headshot/67/current"
Bowden Francis,/player/bowden-francis-670102,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670102/headshot/67/current"
Maikel Franco,/player/maikel-franco-596748,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/596748/headshot/67/current"
Wander Franco,/player/wander-franco-677551,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/677551/headshot/67/current"
Adam Frazier,/player/adam-frazier-624428,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/624428/headshot/67/current"
Clint Frazier,/player/clint-frazier-640449,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/640449/headshot/67/current"
Kyle Freeland,/player/kyle-freeland-607536,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/607536/headshot/67/current"
Freddie Freeman,/player/freddie-freeman-518692,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/518692/headshot/67/current"
Tyler Freeman,/player/tyler-freeman-671289,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/671289/headshot/67/current"
Luis Frías,/player/luis-frias-666818,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666818/headshot/67/current"
Max Fried,/player/max-fried-608331,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/608331/headshot/67/current"
TJ Friedl,/player/tj-friedl-670770,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670770/headshot/67/current"
Paul Fry,/player/paul-fry-643316,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/643316/headshot/67/current"
Michael Fulmer,/player/michael-fulmer-605242,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605242/headshot/67/current"
Hunter Gaddis,/player/hunter-gaddis-683769,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/683769/headshot/67/current"
Matt Gage,/player/matt-gage-657424,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657424/headshot/67/current"
Cam Gallagher,/player/cam-gallagher-595956,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/595956/headshot/67/current"
Giovanny Gallegos,/player/giovanny-gallegos-606149,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/606149/headshot/67/current"
Zac Gallen,/player/zac-gallen-668678,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/668678/headshot/67/current"
Joey Gallo,/player/joey-gallo-608336,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/608336/headshot/67/current"
Ben Gamel,/player/ben-gamel-592325,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592325/headshot/67/current"
Aramis Garcia,/player/aramis-garcia-605244,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605244/headshot/67/current"
Avisaíl García,/player/avisail-garcia-541645,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/541645/headshot/67/current"
Bryan Garcia,/player/bryan-garcia-650530,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/650530/headshot/67/current"
Dérmis Garcia,/player/dermis-garcia-660650,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/660650/headshot/67/current"
Jarlín García,/player/jarlin-garcia-606424,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/606424/headshot/67/current"
Adolis García,/player/adolis-garcia-666969,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666969/headshot/67/current"
Rico Garcia,/player/rico-garcia-670329,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670329/headshot/67/current"
Leury García,/player/leury-garcia-544725,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/544725/headshot/67/current"
Luis García,/player/luis-garcia-671277,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/671277/headshot/67/current"
Luis García,/player/luis-garcia-472610,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/472610/headshot/67/current"
Luis Garcia,/player/luis-garcia-677651,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/677651/headshot/67/current"
Maikel Garcia,/player/maikel-garcia-672580,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/672580/headshot/67/current"
Rony García,/player/rony-garcia-665621,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/665621/headshot/67/current"
Yimi García,/player/yimi-garcia-554340,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/554340/headshot/67/current"
Kyle Garlick,/player/kyle-garlick-664247,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664247/headshot/67/current"
Dustin Garneau,/player/dustin-garneau-572863,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/572863/headshot/67/current"
Amir Garrett,/player/amir-garrett-607237,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/607237/headshot/67/current"
Braxton Garrett,/player/braxton-garrett-666129,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666129/headshot/67/current"
Stone Garrett,/player/stone-garrett-656448,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656448/headshot/67/current"
Reed Garrett,/player/reed-garrett-657585,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657585/headshot/67/current"
Mitch Garver,/player/mitch-garver-641598,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/641598/headshot/67/current"
Ralph Garza Jr.,/player/ralph-garza-jr-621248,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/621248/headshot/67/current"
Kevin Gausman,/player/kevin-gausman-592332,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592332/headshot/67/current"
Domingo Germán,/player/domingo-german-593334,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/593334/headshot/67/current"
Franklin German,/player/franklin-german-681464,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/681464/headshot/67/current"
Ian Gibaut,/player/ian-gibaut-664139,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664139/headshot/67/current"
Kyle Gibson,/player/kyle-gibson-502043,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/502043/headshot/67/current"
Luis Gil,/player/luis-gil-661563,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/661563/headshot/67/current"
Logan Gilbert,/player/logan-gilbert-669302,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669302/headshot/67/current"
Tyler Gilbert,/player/tyler-gilbert-656457,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656457/headshot/67/current"
Lucas Gilbreath,/player/lucas-gilbreath-656458,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656458/headshot/67/current"
Ken Giles,/player/ken-giles-571704,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/571704/headshot/67/current"
Logan Gillaspie,/player/logan-gillaspie-670810,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670810/headshot/67/current"
Andrés Giménez,/player/andres-gimenez-665926,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/665926/headshot/67/current"
Kevin Ginkel,/player/kevin-ginkel-656464,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656464/headshot/67/current"
Lucas Giolito,/player/lucas-giolito-608337,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/608337/headshot/67/current"
Mychal Givens,/player/mychal-givens-571710,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/571710/headshot/67/current"
Tyler Glasnow,/player/tyler-glasnow-607192,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/607192/headshot/67/current"
José Godoy,/player/jose-godoy-608422,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/608422/headshot/67/current"
Paul Goldschmidt,/player/paul-goldschmidt-502671,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/502671/headshot/67/current"
Austin Gomber,/player/austin-gomber-596295,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/596295/headshot/67/current"
Yan Gomes,/player/yan-gomes-543228,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/543228/headshot/67/current"
Tony Gonsolin,/player/tony-gonsolin-664062,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664062/headshot/67/current"
Marco Gonzales,/player/marco-gonzales-594835,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/594835/headshot/67/current"
Chi Chi González,/player/chi-chi-gonzalez-592346,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592346/headshot/67/current"
Erik González,/player/erik-gonzalez-570481,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/570481/headshot/67/current"
Luis González,/player/luis-gonzalez-670768,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670768/headshot/67/current"
Marwin Gonzalez,/player/marwin-gonzalez-503556,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/503556/headshot/67/current"
Oscar Gonzalez,/player/oscar-gonzalez-660757,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/660757/headshot/67/current"
Romy González,/player/romy-gonzalez-663853,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663853/headshot/67/current"
Niko Goodrum,/player/niko-goodrum-592348,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592348/headshot/67/current"
Nick Gordon,/player/nick-gordon-624503,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/624503/headshot/67/current"
MacKenzie Gore,/player/mackenzie-gore-669022,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669022/headshot/67/current"
Terrance Gore,/player/terrance-gore-605253,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605253/headshot/67/current"
Nolan Gorman,/player/nolan-gorman-669357,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669357/headshot/67/current"
Anthony Gose,/player/anthony-gose-543238,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/543238/headshot/67/current"
Phil Gosselin,/player/phil-gosselin-594838,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/594838/headshot/67/current"
Trevor Gott,/player/trevor-gott-641627,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/641627/headshot/67/current"
Ashton Goudeau,/player/ashton-goudeau-623485,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/623485/headshot/67/current"
Yasmani Grandal,/player/yasmani-grandal-518735,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/518735/headshot/67/current"
Brusdar Graterol,/player/brusdar-graterol-660813,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/660813/headshot/67/current"
Kendall Graveman,/player/kendall-graveman-608665,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/608665/headshot/67/current"
